rassrecv,h14itot,r13jhours,r14isret,racohbyr,r14ipena,r14jnjob,r14hlthlm,r14peninc,r14peni_n,h14absns,r13jhour2,h14adebt,r14jlten,h14atota,r14mstath,r13iearn,inw4,inw5,inw6,inw7,inw8,inw9,inw10,inw11,inw12,inw13,inw14,retire,r14agey_b,ragender
1,10000,40,0,4,0,1,0,0,0,0,0,0,46.6,94000,7,0,0,0,0,0,0,0,0,0,1,0,0,1,69,1
1,10800,0,10800,5,0,1,1,0,0,0,0,0,34.1,20500,7,0,0,0,0,0,0,0,0,0,1,0,0,1,62,1
1,57902.23886,0,8160,5,0,2,0,0,0,0,0,0,26.1,1330000,1,50000,0,0,0,0,0,0,0,0,1,0,0,1,65,2
1,3720.12,0,0,5,0,3,0,0,0,0,0,6000,6.7,60030,1,10933,0,0,0,0,0,0,0,0,1,0,0,0,61,2
1,116896,0,4560,4,33600,2,0,1,1,220000,0,0,21.6,1575000,1,65000,0,0,0,0,0,0,0,0,1,0,0,0,70,2
1,32400,20,10800,2,0,1,1,0,0,0,0,0,22.2,120000,1,14000,0,0,0,0,0,0,0,0,1,0,0,1,88,2
1,52800,0,22800,5,30000,2,1,1,1,0,0,0,19.1,431754,7,0,0,0,0,0,0,0,0,0,1,0,0,0,64,2
1,12048,40,11328,4,720,3,0,1,1,0,0,0,12.6,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,72,1
1,69476,15,14976,3,0,10,0,0,0,0,0,1248,9.4,85752,7,7000,0,0,0,0,0,0,0,0,1,0,0,1,74,2
1,34148,20,33600,4,0,5,0,0,0,0,0,0,13.7,19200,7,3500,0,0,0,0,0,0,0,0,1,0,0,0,67,2
1,26880,8,18480,1,8400,4,0,0,0,0,0,0,22.7,14000,7,3000,0,0,0,0,0,0,0,0,1,0,0,1,91,2
1,48000,0,20400,3,0,6,0,0,0,0,0,0,8.8,610000,1,50000,0,0,0,0,0,0,0,0,1,0,0,1,79,2
1,26137.9616,8,17405.9616,1,3420,4,1,1,1,0,0,0,25,4600,7,0,0,0,0,0,0,0,0,0,1,0,0,1,92,1
1,16024.24,0,12408,3,3576,5,0,1,2,0,0,500,19.7,3500,7,4000,0,0,0,0,0,0,0,0,1,0,0,1,79,2
1,57800,0,20400,2,35400,3,1,1,2,0,0,0,35.8,804500,7,30000,0,0,0,0,0,0,0,0,1,0,0,1,83,1
1,9600,20,9600,2,0,2,0,0,0,0,0,0,10.4,450000,5,107775.431,0,0,0,0,0,0,0,0,1,0,0,1,84,2
1,22476,0,15600,2,0,4,0,0,0,0,0,20000,27.8,-20000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,87,1
1,22555.15281,24,22555.15281,2,0,6,1,0,0,0,0,0,8.6,50000,5,20000,0,0,0,0,0,0,0,0,1,0,0,1,84,2
1,43908,35,19908,3,0,3,0,0,0,0,0,0,35.5,353000,7,25000,0,0,0,0,0,0,0,0,1,0,0,0,79,2
1,17928,0,12000,2,5928,6,0,1,1,0,0,10000,20,-8000,5,1500,0,0,0,0,0,0,0,0,1,0,0,1,85,2
1,17232,28,10200,2,2232,3,0,1,1,0,0,0,31.7,241000,7,22000,0,0,0,0,0,0,0,0,1,0,0,1,85,2
1,28000,25,14400,2,0,1,1,0,0,0,0,500,65.7,175500,1,0,0,0,0,0,0,0,0,0,1,0,0,1,87,1
1,127495.0648,0,17085.06477,2,0,3,1,0,0,0,0,2000,35,863000,7,15000,0,0,0,0,0,0,0,0,1,0,0,1,86,1
1,41522.67288,6,16522.67288,3,0,4,0,0,0,0,0,0,10.6,170000,1,1200,0,0,0,0,0,0,0,0,1,0,0,1,80,2
1,13779,0,13704,5,0,6,0,0,0,0,0,7000,6.6,-2370,7,0,0,0,0,0,0,0,0,0,1,0,0,0,64,2
1,19200,0,8400,5,0,4,0,0,0,0,0,0,7,103000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,63,1
1,54244,24,10248,2,39996,1,0,1,1,0,0,0,25.6,129000,7,8000,0,0,0,0,0,0,0,0,1,0,0,1,87,2
1,20114,12,14928,3,0,3,0,0,0,0,0,0,13.5,64000,7,4500,0,0,0,0,0,0,0,0,1,0,0,1,81,2
1,15710.94598,14,15510.94598,2,0,2,0,0,0,0,0,0,25.5,47700,7,9000,0,0,0,0,0,0,0,0,1,0,0,1,83,2
1,17827.81801,0,16827.81801,2,0,3,0,0,0,0,0,0,23.5,2000,7,0,0,0,0,0,0,0,0,0,1,0,0,0,84,2
1,72008,40,24000,2,48000,5,1,1,1,0,0,0,39,632500,7,0,0,0,0,0,0,0,0,0,1,0,0,0,85,2
1,124138,10,13956,2,0,1,0,0,0,4,0,0,71,4339000,2,0,0,0,0,0,0,0,0,0,1,0,0,1,89,1
1,55988,60,8988,4,0,1,0,0,0,0,0,0,25.8,185000,5,7500,0,0,0,0,0,0,0,0,1,0,0,1,70,1
1,7692,0,7680,5,0,1,1,0,0,0,0,3000,25.7,108000,5,0,0,0,0,0,0,0,0,0,1,0,0,1,63,2
1,56300,50,0,5,0,4,0,0,0,0,0,2000,18.5,1285078,1,35000,0,0,0,0,0,0,0,0,1,0,0,1,63,1
1,66743,0,15000,5,0,3,1,0,0,0,0,1800,21,134200,1,1000,0,0,0,0,0,0,0,0,1,0,0,0,64,1
0,160260,40,0,6,0,6,0,0,0,0,0,0,6.6,995000,5,26000,0,0,0,0,0,0,0,0,1,0,0,0,55,1
1,13230,23,0,5,1030,3,1,1,1,0,0,0,13.3,285000,5,30000,0,0,0,0,0,0,0,0,1,0,0,0,60,2
0,116120,0,0,5,0,3,1,0,0,0,0,0,11.1,422140,1,30000,0,0,0,0,0,0,0,0,1,0,0,0,61,2
1,20088,0,6000,5,0,3,0,0,0,0,0,0,27,15000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,62,1
1,6380,56,6380,5,0,3,1,0,0,0,0,15000,5.4,-8999,5,38000,0,0,0,0,0,0,0,0,1,0,0,0,63,2
1,236106,50,9000,5,5100,5,0,1,1,0,5,0,6.7,1339000,1,35000,0,0,0,0,0,0,0,0,1,0,0,1,63,2
1,227204,40,9600,6,26400,3,0,1,1,2,0,15000,30.7,435000,1,85000,0,0,0,0,0,0,0,0,1,0,0,0,56,2
1,48000,0,0,5,24000,2,0,1,1,0,0,0,36.3,136000,1,70000,0,0,0,0,0,0,0,0,1,0,0,1,62,1
1,24972,0,13356,5,9348,2,1,1,1,0,0,15000,7.6,66020,5,0,0,0,0,0,0,0,0,0,1,0,0,1,63,2
1,108982.1784,40,0,5,0,2,0,0,0,0,25,0,11.7,235000,1,64000,0,0,0,0,0,0,0,0,1,0,0,0,60,2
1,140432,40,12432,5,0,2,0,0,0,0,0,20000,15.2,54000,1,62000,0,0,0,0,0,0,0,0,1,0,0,1,64,2
1,73276,32,17940,5,136,6,0,1,1,0,0,1500,7.7,1123500,5,16000,0,0,0,0,0,0,0,0,1,0,0,1,65,1
1,11000,25,11000,5,0,1,1,0,0,0,0,56000,-97,-56000,4,0,0,0,0,0,0,0,0,0,1,0,0,0,60,2
1,35968,50,19224,5,0,4,1,0,0,0,0,0,11.5,1087510,5,59000,0,0,0,0,0,0,0,0,1,0,0,1,65,1
1,32770,30,9770,5,0,2,0,0,0,0,0,0,22,600,4,18000,0,0,0,0,0,0,0,0,1,0,0,0,63,2
1,13311.23777,20,5253.237767,5,6858,3,0,1,1,0,0,0,17.8,731111.1175,1,0,0,0,0,0,0,0,0,0,1,0,0,1,63,1
1,3120,40,0,5,0,1,1,0,0,0,0,30000,25.8,-15000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,61,1
1,158876.8141,0,0,5,0,2,0,0,0,0,0,0,4.7,411000,5,2,0,0,0,0,0,0,0,0,1,0,0,1,60,2
1,57240,0,0,5,0,1,0,0,0,0,0,700,38.7,184800,1,0,0,0,0,0,0,0,0,0,1,0,0,1,61,1
1,322806,0,0,5,0,3,0,0,0,4000,0,0,14.5,92000,1,22000,0,0,0,0,0,0,0,0,1,0,0,0,61,2
1,84000,50,0,5,0,6,0,1,1,0,0,7000,18.7,240000,8,84000,0,0,0,0,0,0,0,0,1,0,0,0,65,2
1,11030,36,1230,5,0,4,1,0,0,0,0,0,9,1000,1,12000,0,0,0,0,0,0,0,0,1,0,0,0,63,2
1,82116,44,0,5,41195,4,0,1,1,0,0,0,22.8,332740,1,41787,0,0,0,0,0,0,0,0,1,0,0,1,65,1
1,108275,8,6235,5,28800,1,1,1,1,0,0,0,38.1,790000,1,5000,0,0,0,0,0,0,0,0,1,0,0,1,63,1
0,29511,25,0,6,2895,2,1,1,1,0,0,5000,27.2,157000,7,0,0,0,0,0,0,0,0,0,1,0,0,0,59,1
1,83254,32,3200,5,0,2,0,0,0,0,0,3000,18.6,121100,1,24000,0,0,0,0,0,0,0,0,1,0,0,0,63,2
1,112920,20,20220,5,0,4,0,0,0,0,0,0,15.5,1590000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61,2
1,60120,5,0,5,10000,3,0,1,1,0,0,0,18.6,1370000,8,3,0,0,0,0,0,0,0,0,1,0,0,1,60,1
1,53500,50,0,5,0,3,1,0,0,0,0,0,17.5,84200,5,0,0,0,0,0,0,0,0,0,1,0,0,0,62,2
1,296058.4152,40,11700,5,36000,2,0,1,1,0,0,0,42.4,86000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,64,2
1,75630,40,0,5,46000,1,0,1,1,0,0,0,41,457000,1,63000,0,0,0,0,0,0,0,0,1,0,0,0,62,2
1,1323,20,0,5,0,2,1,0,0,0,0,0,9.8,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,62,2
1,46580,0,14100,5,0,1,0,0,0,0,0,0,31,1015000,4,0,0,0,0,0,0,0,0,0,1,0,0,1,66,1
1,161370.9778,40,30870.80294,5,0,2,0,0,0,0,0,0,19.5,378000,5,60000,0,0,0,0,0,0,0,0,1,0,0,1,65,1
1,99728,40,4896,5,14320,1,0,1,1,0,0,8000,39,133700,8,75000,0,0,0,0,0,0,0,0,1,0,0,1,62,2
1,10900,40,8400,5,2500,4,0,1,1,0,0,0,13.8,100020,8,22000,0,0,0,0,0,0,0,0,1,0,0,0,66,2
1,217200,0,3000,5,0,2,0,0,0,0,0,0,12.5,659006.5212,1,0,0,0,0,0,0,0,0,0,1,0,0,0,63,2
1,1600,0,1600,5,0,1,1,0,0,0,0,0,10.7,0,1,5000,0,0,0,0,0,0,0,0,1,0,0,0,63,1
1,62825.55711,0,20165.00513,5,0,2,0,0,0,0,0,10000,2.6,75000,1,42000,0,0,0,0,0,0,0,0,1,0,0,0,66,1
1,72000,40,0,5,0,3,0,0,0,0,0,43000,9.8,436500,1,22000,0,0,0,0,0,0,0,0,1,0,0,1,63,2
1,10800,0,10800,5,0,3,0,0,0,0,0,0,7,3120,1,26000,0,0,0,0,0,0,0,0,1,0,0,1,66,1
1,65002,40,16002,5,49000,2,0,1,1,0,15,0,38.6,450000,5,125000,0,0,0,0,0,0,0,0,1,0,0,1,65,2
1,6436,50,6111,5,0,8,0,0,0,0,0,0,10.4,100,5,37000,0,0,0,0,0,0,0,0,1,0,0,0,64,2
1,48672,0,16092,5,0,7,0,0,0,0,0,16000,5,-17687.33043,1,3500,0,0,0,0,0,0,0,0,1,0,0,1,63,2
1,28448,16,18700,5,4740,4,1,1,1,0,0,10000,32,451000,7,12000,0,0,0,0,0,0,0,0,1,0,0,1,63,2
1,63240,40,0,5,0,3,0,1,1,0,0,10000,16,150000,1,52000,0,0,0,0,0,0,0,0,1,0,0,1,64,1
1,300002.0188,0,11200,5,0,1,0,0,0,0,0,2,16,3429000,1,60000,0,0,0,0,0,0,0,0,1,0,0,1,64,1
1,96696,0,0,5,40800,2,0,1,1,0,0,0,38.3,1337000,1,79000,0,0,0,0,0,0,0,0,1,0,0,1,62,2
1,96696,15,21600,5,31200,3,1,1,2,0,0,0,38.3,1337000,1,138000,0,0,0,0,0,0,0,0,1,0,0,1,63,1
1,74416,23,16464,5,0,2,0,0,0,0,0,3000,16,395000,1,4000,0,0,0,0,0,0,0,0,1,0,0,0,63,2
1,71040.6,20,10800,5,0,5,0,0,0,0,0,0,14,92890,1,3000,0,0,0,0,0,0,0,0,1,0,0,0,65,1
1,9770,0,9770,5,0,4,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,64,1
1,60600,40,0,6,0,1,0,0,0,0,0,6000,40,1100000,1,92000,0,0,0,0,0,0,0,0,1,0,0,1,59,1
1,60600,0,0,5,0,1,0,0,0,0,0,6000,37.9,1100000,1,115000,0,0,0,0,0,0,0,0,1,0,0,1,61,2
1,77060,40,3660,5,0,3,1,0,0,0,0,35000,13,37200,1,60000,0,0,0,0,0,0,0,0,1,0,0,1,62,1
1,66200,0,7200,5,0,0,0,0,0,0,0,0,-97,30000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,64,2
1,66200,0,14400,5,33600,1,0,1,1,0,0,0,20.3,30000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,65,1
1,31200,0,3600,5,0,2,1,0,0,0,0,1700,18.8,25400,1,0,0,0,0,0,0,0,0,0,1,0,0,1,62,2
1,14784,0,3360,5,0,3,0,0,0,0,0,0,7,5000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,63,2
1,14784,0,8400,4,0,2,0,0,0,0,0,0,14.6,5000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,66,1
1,51500,50,0,5,0,4,0,0,0,0,0,2000,14,7500,5,0,0,0,0,0,0,0,0,0,1,0,0,0,63,1
0,39600,40,0,6,33600,2,0,1,1,0,0,0,29.8,288000,1,50000,0,0,0,0,0,0,0,0,1,0,0,1,59,1
1,71880,0,0,5,0,2,1,0,0,0,0,0,2.5,193500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,63,2
1,71880,50,0,5,59880,3,1,1,2,0,0,0,38.9,193500,1,84855,0,0,0,0,0,0,0,0,1,0,0,0,64,1
0,50000,40,0,5,0,2,0,0,0,7,0,7,7.7,76000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,63,2
1,171170,24,0,5,1800,2,0,1,1,0,0,0,17,1915000,1,60000,0,0,0,0,0,0,0,0,1,0,0,1,63,2
1,57776,40,16800,5,40896,2,0,1,1,0,0,0,29.3,240000,8,142000,0,0,0,0,0,0,0,0,1,0,0,1,63,1
1,21236,50,7236,5,0,2,1,0,0,0,0,2800,9.2,27200,1,24000,0,0,0,0,0,0,0,0,1,0,0,0,63,1
1,95516,0,0,5,0,1,0,0,0,0,0,0,40.4,1025000,1,68000,0,0,0,0,0,0,0,0,1,0,0,1,61,1
1,41007.56,0,0,5,0,3,1,0,0,0,0,40000,12,208493,5,36000,0,0,0,0,0,0,0,0,1,0,0,1,61,1
0,118800,50,0,5,28800,1,0,1,1,0,0,20000,35,190000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,61,1
1,30848,0,10848,5,0,0,0,0,0,0,0,0,-97,550000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,62,2
1,6000,13,6000,3,0,1,1,0,0,0,0,0,1.2,104000,7,300,0,0,0,0,0,0,0,0,1,0,0,1,80,2
1,30000,37,0,5,0,1,0,0,0,0,0,10000,43.7,90000,5,44000,0,0,0,0,0,0,0,0,1,0,0,1,63,2
1,7680,15,7680,5,0,2,0,0,0,0,0,15000,6.5,-12900,5,18000,0,0,0,0,0,0,0,0,1,0,0,1,66,2
0,127772,20,0,6,0,4,0,0,0,0,0,0,11,635000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,58,2
1,11424,0,0,5,11424,3,1,1,1,0,0,10000,28.6,290000,5,0,0,0,0,0,0,0,0,0,1,0,0,1,60,1
1,7188,30,7188,5,0,1,1,0,0,0,0,5000,10.9,48000,4,0,0,0,0,0,0,0,0,0,1,0,0,1,66,2
0,68502,40,0,6,15102,2,0,1,1,0,8,4200,35.8,48800,5,55000,0,0,0,0,0,0,0,0,1,0,0,1,55,2
1,59848,0,17088,5,5760,3,0,1,1,0,0,0,24,76005,5,27000,0,0,0,0,0,0,0,0,1,0,0,0,64,2
0,191002,29,0,5,0,3,1,0,0,0,0,29000,13,2295000,1,42200,0,0,0,0,0,0,0,0,1,0,0,0,60,2
1,13200,0,13200,5,0,3,1,0,0,0,0,0,10.3,35000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,64,1
1,42319.55182,40,12311.55182,4,0,1,0,0,0,0,0,0,34.4,57000,7,25000,0,0,0,0,0,0,0,0,1,0,0,1,66,2
1,331432,35,14832,5,0,3,1,0,0,75000,0,10000,27.8,137000,7,35000,0,0,0,0,0,0,0,0,1,0,0,1,61,2
1,15000,0,14760,5,0,0,1,0,0,0,0,0,-97,104000,5,0,0,0,0,0,0,0,0,0,1,0,0,1,65,1
1,68540,40,13128,5,22400,1,0,1,1,0,0,0,25,357000,8,64944,0,0,0,0,0,0,0,0,1,0,0,0,65,1
1,131115.3996,40,21000,4,0,3,0,0,0,0,0,295,32,346705,5,10000,0,0,0,0,0,0,0,0,1,0,0,0,72,1
1,71870,55,13300,5,17500,1,0,1,1,0,0,0,41.8,422900,5,79500,0,0,0,0,0,0,0,0,1,0,0,1,66,1
1,162812,35,0,5,0,1,0,0,0,0,0,0,25.8,281000,1,68000,0,0,0,0,0,0,0,0,1,0,0,1,61,2
1,22278.45833,40,7280.789742,5,0,3,1,0,0,0,0,0,5.8,200600,1,10000,0,0,0,0,0,0,0,0,1,0,0,1,63,2
1,22278.45833,40,14997.66858,5,0,1,1,0,0,0,0,0,9.2,200600,1,56400,0,0,0,0,0,0,0,0,1,0,0,1,64,1
1,60538,40,3888,5,0,3,0,0,0,0,0,0,4,931978,1,0,0,0,0,0,0,0,0,0,1,0,0,1,65,2
1,133012,50,0,5,0,6,0,0,0,5,20,0,19,810000,1,48000,0,0,0,0,0,0,0,0,1,0,0,0,60,1
1,44180,40,2180,5,0,4,0,0,0,0,0,0,24.3,1500,5,48000,0,0,0,0,0,0,0,0,1,0,0,0,62,2
1,20310,32,5310,6,0,5,1,0,0,0,0,1000,9,20500,1,18000,0,0,0,0,0,0,0,0,1,0,0,0,57,2
1,91419,40,6159,5,43200,2,0,1,3,0,0,15000,23,125000,1,98000,0,0,0,0,0,0,0,0,1,0,0,1,64,1
1,23000,24,19000,5,0,7,1,0,0,0,0,4600,9.3,-76800,5,36000,0,0,0,0,0,0,0,0,1,0,0,0,64,2
1,79334,0,0,5,34584,2,0,1,1,450000,0,0,36.2,1493000,1,50000,0,0,0,0,0,0,0,0,1,0,0,0,62,2
1,79334,25,0,5,0,3,0,0,0,450000,8,0,14.1,1493000,1,9000,0,0,0,0,0,0,0,0,1,0,0,0,65,1
1,12741,0,8688,5,0,2,0,0,0,0,0,0,6.8,26500,1,0,0,0,0,0,0,0,0,0,1,0,0,1,64,1
1,40230,30,8230,5,0,3,0,0,0,0,0,1000,17.7,956000,1,12000,0,0,0,0,0,0,0,0,1,0,0,0,63,1
0,7275,0,0,5,0,0,0,0,0,0,0,0,-97,50300,1,0,0,0,0,0,0,0,0,0,1,0,0,1,62,2
1,40500,0,0,5,0,3,0,0,0,0,0,0,29.7,968375.3466,1,78000,0,0,0,0,0,0,0,0,1,0,0,1,61,2
0,0,0,0,5,0,4,1,0,0,0,0,0,18,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,64,1
0,42200,0,0,5,38700,2,0,1,1,0,0,0,17.7,702600,7,40000,0,0,0,0,0,0,0,0,1,0,0,1,64,2
0,242779.7498,20,0,6,65228.56002,1,0,1,1,0,0,0,31.6,1614000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,59,2
1,126874,32,610,5,0,1,0,0,0,0,0,0,22.5,1083000,1,30000,0,0,0,0,0,0,0,0,1,0,0,1,62,2
1,52300,60,18000,5,6300,5,0,1,1,0,4,0,20,129200,1,45000,0,0,0,0,0,0,0,0,1,0,0,0,65,1
1,169320,24,0,5,0,4,0,0,0,0,3,0,21,720000,1,57000,0,0,0,0,0,0,0,0,1,0,0,0,61,2
1,456415.6397,0,13560,5,217957.9379,1,0,0,0,75000,0,0,33.1,4709381.473,1,288876.2603,0,0,0,0,0,0,0,0,1,0,0,1,64,1
1,85860,0,0,5,2844,2,0,1,1,0,0,15000,15,255000,1,19000,0,0,0,0,0,0,0,0,1,0,0,1,62,2
1,114000,24,0,5,0,1,0,0,0,0,25,0,21,95500,1,60000,0,0,0,0,0,0,0,0,1,0,0,0,62,1
1,202712,0,0,5,50000,1,0,1,1,0,0,0,31.8,773500,1,140000,0,0,0,0,0,0,0,0,1,0,0,1,62,2
1,6000,0,6000,5,0,1,0,0,0,0,0,0,33.9,14000,8,0,0,0,0,0,0,0,0,0,1,0,0,0,63,1
1,122760,40,0,6,8700,6,0,1,1,50000,5,0,10,819000,1,260000,0,0,0,0,0,0,0,0,1,0,0,0,57,1
1,66596,0,16800,5,5760,4,0,1,1,0,0,0,5,433000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,63,1
1,141880,40,4400,5,0,3,0,0,0,5,0,0,21.2,1775000,1,90000,0,0,0,0,0,0,0,0,1,0,0,1,62,1
1,63670,0,1020,5,33600,1,1,1,1,0,0,0,24.8,374000,1,60000,0,0,0,0,0,0,0,0,1,0,0,1,65,2
1,61800,50,17400,5,0,1,0,0,0,0,0,0,42.2,180000,1,65000,0,0,0,0,0,0,0,0,1,0,0,1,63,1
1,15629.50676,20,15504.50676,5,0,3,1,0,0,0,0,300,3.8,49700,4,0,0,0,0,0,0,0,0,0,1,0,0,1,64,2
1,12000,0,12000,5,0,2,1,0,0,0,0,0,26.3,-54000,8,0,0,0,0,0,0,0,0,0,1,0,0,1,65,2
1,50128,0,5184,5,42000,2,0,1,2,0,0,0,29,319000,1,58000,0,0,0,0,0,0,0,0,1,0,0,1,64,1
1,32031,45,8323,5,0,5,0,0,0,0,0,0,15.1,113000,1,36000,0,0,0,0,0,0,0,0,1,0,0,0,63,1
1,133266,0,9264,5,0,1,1,0,0,0,0,7500,-97,11500,1,0,0,0,0,0,0,0,0,0,1,0,0,1,65,1
1,107436,48,12000,5,0,3,0,1,2,0,0,0,9.4,284000,1,50000,0,0,0,0,0,0,0,0,1,0,0,0,65,1
1,89570,30,15670,5,0,6,1,0,0,0,6,2300,11,28700,1,27000,0,0,0,0,0,0,0,0,1,0,0,0,63,1
1,10484,0,6176,5,0,1,1,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,62,1
1,128835,40,25740,5,3720,4,0,1,1,0,0,4500,18,255500,1,40000,0,0,0,0,0,0,0,0,1,0,0,0,63,1
1,103800,0,16800,5,0,0,0,0,0,0,0,0,-97,2746255,1,0,0,0,0,0,0,0,0,0,1,0,0,1,66,1
1,12000,50,0,5,0,2,1,0,0,0,0,0,30.5,27000,5,18000,0,0,0,0,0,0,0,0,1,0,0,1,63,1
0,61000,0,0,5,36000,2,1,1,1,0,0,0,32.1,435181,1,0,0,0,0,0,0,0,0,0,1,0,0,1,61,1
1,13500,0,3500,5,0,3,0,0,0,0,0,0,3,2,7,7000,0,0,0,0,0,0,0,0,1,0,0,0,65,2
0,8400,0,0,5,8400,1,0,1,1,0,0,0,6.3,6016,1,0,0,0,0,0,0,0,0,0,1,0,0,1,64,1
1,110350,0,13200,5,0,3,0,0,0,30000,0,0,3.8,687444.457,1,0,0,0,0,0,0,0,0,0,1,0,0,1,63,1
1,28272,0,9600,5,0,3,0,0,0,0,0,0,6,1001,7,0,0,0,0,0,0,0,0,0,1,0,0,1,63,2
1,37512,36,5400,5,0,3,0,0,0,0,0,20000,5.7,-15700,1,22000,0,0,0,0,0,0,0,0,1,0,0,0,62,1
1,5192,0,0,5,0,3,0,0,0,0,0,0,7.5,50000,8,5000,0,0,0,0,0,0,0,0,1,0,0,0,62,2
1,76712,40,8435,5,0,3,0,0,0,0,0,0,16,27000,5,206563.4226,0,0,0,0,0,0,0,0,1,0,0,1,63,2
0,36820,27,0,6,0,6,1,0,0,0,0,0,12,137700,5,16000,0,0,0,0,0,0,0,0,1,0,0,1,58,1
1,82260,40,18000,5,24200,2,0,1,1,0,0,0,34.3,298000,1,65000,0,0,0,0,0,0,0,0,1,0,0,1,65,1
1,15852,6,15600,5,0,4,1,0,0,0,0,0,5.4,351000,5,4800,0,0,0,0,0,0,0,0,1,0,0,1,63,1
1,101640,0,8400,5,0,1,0,0,0,0,0,6000,1.5,45000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,63,2
0,25000,0,0,6,0,2,1,0,0,0,0,7000,8.5,73000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,58,1
1,4017.333333,0,0,5,3957.333333,1,0,0,0,0,0,0,37.8,306000,1,64000,0,0,0,0,0,0,0,0,1,0,0,1,60,1
0,88492,8,0,5,2292,2,0,1,1,0,0,0,23.1,15000,1,25000,0,0,0,0,0,0,0,0,1,0,0,0,60,1
1,31008,40,7808,5,0,4,0,0,0,0,0,0,17.3,194000,1,28000,0,0,0,0,0,0,0,0,1,0,0,1,63,2
1,2800,40,0,5,0,2,0,0,0,0,0,0,5,184100,1,14000,0,0,0,0,0,0,0,0,1,0,0,1,61,2
1,187666.7235,0,0,5,0,4,0,0,0,0,0,3000,11,2523422.95,1,10000,0,0,0,0,0,0,0,0,1,0,0,1,66,1
1,31288.64608,0,15188.64608,5,0,2,0,0,0,0,0,3500,20.5,509000,1,40000,0,0,0,0,0,0,0,0,1,0,0,1,65,1
1,481289.5308,8,0,5,20110,3,0,1,2,0,0,0,21,293000,1,150000,0,0,0,0,0,0,0,0,1,0,0,1,65,2
0,36240,0,0,6,0,1,1,0,0,0,0,0,36.1,605000,1,60000,0,0,0,0,0,0,0,0,1,0,0,1,59,2
1,36240,40,0,5,0,3,0,0,0,0,12,0,15.7,605000,1,48000,0,0,0,0,0,0,0,0,1,0,0,0,60,1
1,53628,0,0,6,0,2,1,0,0,0,0,6000,11.1,478000,1,8000,0,0,0,0,0,0,0,0,1,0,0,1,58,2
1,9600,38,9600,5,0,3,1,0,0,0,0,10000,16.5,68500,7,21000,0,0,0,0,0,0,0,0,1,0,0,0,64,2
1,61389.04,20,9360,5,510,3,0,1,1,0,0,0,6.5,561000,1,7500,0,0,0,0,0,0,0,0,1,0,0,0,62,2
1,144220.2299,40,20676,5,0,4,0,0,0,0,0,0,6,899900,1,91000,0,0,0,0,0,0,0,0,1,0,0,1,64,2
1,24960,36,0,5,0,4,0,0,0,0,0,0,15.5,295000,1,36000,0,0,0,0,0,0,0,0,1,0,0,0,65,2
0,178000,40,0,6,0,1,1,0,0,0,0,0,22.4,3285000,1,40000,0,0,0,0,0,0,0,0,1,0,0,1,55,2
1,1402,24,0,5,436,5,1,1,1,0,0,5000,3.7,-3492,5,2000,0,0,0,0,0,0,0,0,1,0,0,0,61,1
1,31272,60,7272,5,0,1,0,0,0,5,0,0,22.4,1092000,8,0,0,0,0,0,0,0,0,0,1,0,0,1,65,1
1,141520,18,12000,5,0,5,1,0,0,0,0,50000,7,-37000,1,36000,0,0,0,0,0,0,0,0,1,0,0,1,65,1
1,0,0,0,5,0,6,0,0,0,0,0,0,10,177000,5,70000,0,0,0,0,0,0,0,0,1,0,0,1,62,2
0,36000,80,0,5,0,5,0,0,0,10000,0,0,13,36000,7,0,0,0,0,0,0,0,0,0,1,0,0,0,60,1
1,62068,45,20580,5,0,6,0,0,0,0,0,0,11,368000,5,80000,0,0,0,0,0,0,0,0,1,0,0,0,63,1
1,9798,0,9096,5,0,4,1,0,0,0,0,0,3.4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,65,1
1,13536,15,0,5,6000,5,0,1,1,0,0,0,21,467000,5,0,0,0,0,0,0,0,0,0,1,0,0,1,60,2
